
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8N0906018BP.ecu

ECU identified with following data:
HWNumber    = 0261208054       (requested was 0261208054)
SWNumber    = 1037366474       (requested was 1037366474)
PartNumber  = 8N0906018BP      (requested was 8N0906018BP)
SWVersion   = 0002             (requested was 0002)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 
ModelId     = 

Log packet size: 19 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM2
Log started at:  12.07.2022 14:08:05.196

TimeStamp, fr_w      , lamfa_w   , lamsbg_w  , lamsoni_w , nmot      , nmot_w    , plsol     , pvdks_w   , tmot      , ub        , wped      , B_lambts  , B_ldob    , B_ldobsp  
    9.350, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.400, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.450, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.500, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.550, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.600, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.32     , 0         , 0         , 0         , 0         
    9.650, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.700, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.750, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.800, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.850, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.900, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
    9.950, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.000, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.050, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.100, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.150, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 947.773   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.200, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.250, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.32     , 0         , 0         , 0         , 0         
   10.300, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 947.773   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.350, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.400, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.450, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.500, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.550, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 947.773   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.600, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.650, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 947.773   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.700, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.750, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.800, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.850, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.900, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   10.950, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.000, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.050, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.100, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.150, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.200, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.250, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.300, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.350, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.400, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.450, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.391   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.500, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.550, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.600, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 947.773   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.650, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 947.773   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.700, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.750, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.800, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 947.773   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.850, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.900, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   11.950, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   12.000, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   12.050, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   12.100, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   12.150, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   12.200, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 947.773   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   12.250, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 953.008   , 96.75     , 12.32     , 0         , 0         , 0         , 0         
   12.300, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   12.350, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   12.400, 1         , 1         , 1         , 1.00195   , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
   12.450, 1         , 1         , 1         , 1         , 0         , 0         , 940       , 950.352   , 96.75     , 12.3904   , 0         , 0         , 0         , 0         
